"","uid","ext_int","spec_glob","valence","block"
"579","subCALEARN_73",91,50,"neg","block1"
"580","subCALEARN_73",88,79,"pos","block1"
"581","subCALEARN_73",0,53,"neg","block2"
"582","subCALEARN_73",100,84,"pos","block2"
"583","subCALEARN_73",0,33,"neg","block3"
"584","subCALEARN_73",100,59,"pos","block3"
"585","subCALEARN_74",0,100,"neg","block0"
"586","subCALEARN_74",100,0,"pos","block0"
"587","subCALEARN_74",100,100,"neg","block1"
"588","subCALEARN_74",100,0,"pos","block1"
"589","subCALEARN_74",0,100,"neg","block2"
"590","subCALEARN_74",100,0,"pos","block2"
"591","subCALEARN_74",0,0,"neg","block3"
"592","subCALEARN_74",100,100,"pos","block3"
"593","subCALEARN_75",0,100,"neg","block0"
"594","subCALEARN_75",100,14,"pos","block0"
"595","subCALEARN_75",100,0,"neg","block1"
"596","subCALEARN_75",89,98,"pos","block1"
"597","subCALEARN_75",0,33,"neg","block2"
"598","subCALEARN_75",100,74,"pos","block2"
"599","subCALEARN_75",0,0,"neg","block3"
"600","subCALEARN_75",75,100,"pos","block3"
"601","subCALEARN_76",39,62,"neg","block0"
"602","subCALEARN_76",63,70,"pos","block0"
"603","subCALEARN_76",26,58,"neg","block1"
"604","subCALEARN_76",58,66,"pos","block1"
"605","subCALEARN_76",36,40,"neg","block2"
"606","subCALEARN_76",78,68,"pos","block2"
"607","subCALEARN_76",67,66,"neg","block3"
"608","subCALEARN_76",37,37,"pos","block3"
"609","subCALEARN_77",67,61,"neg","block0"
"610","subCALEARN_77",46,46,"pos","block0"
"611","subCALEARN_77",0,26,"neg","block1"
"612","subCALEARN_77",100,80,"pos","block1"
"613","subCALEARN_77",0,0,"neg","block2"
"614","subCALEARN_77",100,100,"pos","block2"
"615","subCALEARN_77",0,0,"neg","block3"
"616","subCALEARN_77",100,100,"pos","block3"
"617","subCALEARN_78",68,40,"neg","block0"
"618","subCALEARN_78",81,67,"pos","block0"
"619","subCALEARN_78",72,58,"neg","block1"
"620","subCALEARN_78",87,82,"pos","block1"
"621","subCALEARN_78",48,65,"neg","block2"
"622","subCALEARN_78",80,60,"pos","block2"
"623","subCALEARN_78",45,52,"neg","block3"
"624","subCALEARN_78",57,50,"pos","block3"
"625","subCALEARN_79",0,100,"neg","block0"
"626","subCALEARN_79",84,22,"pos","block0"
"627","subCALEARN_79",60,27,"neg","block1"
"628","subCALEARN_79",68,68,"pos","block1"
"629","subCALEARN_79",0,67,"neg","block2"
"630","subCALEARN_79",100,31,"pos","block2"
"631","subCALEARN_79",0,0,"neg","block3"
"632","subCALEARN_79",100,72,"pos","block3"
"633","subCALEARN_80",93,72,"neg","block0"
"634","subCALEARN_80",27,32,"pos","block0"
"635","subCALEARN_80",5,2,"neg","block1"
"636","subCALEARN_80",95,70,"pos","block1"
"637","subCALEARN_80",3,2,"neg","block2"
"638","subCALEARN_80",100,85,"pos","block2"
"639","subCALEARN_80",4,23,"neg","block3"
"640","subCALEARN_80",100,100,"pos","block3"
"641","subCALEARN_81",0,100,"neg","block0"
"642","subCALEARN_81",100,0,"pos","block0"
"643","subCALEARN_81",100,0,"neg","block1"
"644","subCALEARN_81",100,100,"pos","block1"
"645","subCALEARN_81",0,100,"neg","block2"
"646","subCALEARN_81",100,100,"pos","block2"
"647","subCALEARN_81",0,0,"neg","block3"
"648","subCALEARN_81",100,100,"pos","block3"
"649","subCALEARN_82",0,100,"neg","block0"
"650","subCALEARN_82",100,0,"pos","block0"
"651","subCALEARN_82",100,29,"neg","block1"
"652","subCALEARN_82",64,68,"pos","block1"
"653","subCALEARN_82",0,50,"neg","block2"
"654","subCALEARN_82",100,59,"pos","block2"
"655","subCALEARN_82",28,0,"neg","block3"
"656","subCALEARN_82",65,100,"pos","block3"
"657","subCALEARN_83",0,100,"neg","block0"
"658","subCALEARN_83",100,0,"pos","block0"
"659","subCALEARN_83",100,0,"neg","block1"
"660","subCALEARN_83",100,100,"pos","block1"
"661","subCALEARN_83",0,7,"neg","block2"
"662","subCALEARN_83",100,67,"pos","block2"
"663","subCALEARN_83",0,0,"neg","block3"
"664","subCALEARN_83",100,100,"pos","block3"
"665","subCALEARN_84",24,100,"neg","block0"
"666","subCALEARN_84",75,75,"pos","block0"
"667","subCALEARN_84",55,49,"neg","block1"
"668","subCALEARN_84",54,55,"pos","block1"
"669","subCALEARN_84",45,45,"neg","block2"
"670","subCALEARN_84",53,46,"pos","block2"
"671","subCALEARN_84",29,30,"neg","block3"
"672","subCALEARN_84",46,48,"pos","block3"
"673","subCALEARN_85",0,100,"neg","block0"
"674","subCALEARN_85",100,0,"pos","block0"
"675","subCALEARN_85",0,0,"neg","block1"
"676","subCALEARN_85",29,0,"pos","block1"
"677","subCALEARN_85",0,0,"neg","block2"
"678","subCALEARN_85",37,0,"pos","block2"
"679","subCALEARN_85",0,0,"neg","block3"
"680","subCALEARN_85",27,0,"pos","block3"
"681","subCALEARN_86",0,100,"neg","block0"
"682","subCALEARN_86",100,16,"pos","block0"
"683","subCALEARN_86",0,0,"neg","block1"
"684","subCALEARN_86",0,7,"pos","block1"
"685","subCALEARN_86",0,0,"neg","block2"
"686","subCALEARN_86",0,0,"pos","block2"
"687","subCALEARN_86",0,0,"neg","block3"
"688","subCALEARN_86",100,78,"pos","block3"
"689","subCALEARN_87",0,100,"neg","block0"
"690","subCALEARN_87",100,0,"pos","block0"
"691","subCALEARN_87",100,0,"neg","block1"
"692","subCALEARN_87",100,100,"pos","block1"
"693","subCALEARN_87",0,62,"neg","block2"
"694","subCALEARN_87",100,62,"pos","block2"
"695","subCALEARN_87",0,0,"neg","block3"
"696","subCALEARN_87",100,100,"pos","block3"
"697","subCALEARN_88",0,100,"neg","block0"
"698","subCALEARN_88",100,0,"pos","block0"
"699","subCALEARN_88",0,100,"neg","block1"
"700","subCALEARN_88",100,0,"pos","block1"
"701","subCALEARN_88",0,100,"neg","block2"
"702","subCALEARN_88",100,100,"pos","block2"
"703","subCALEARN_88",0,0,"neg","block3"
"704","subCALEARN_88",100,100,"pos","block3"
"705","subCALEARN_89",16,16,"neg","block0"
"706","subCALEARN_89",55,61,"pos","block0"
"707","subCALEARN_89",29,26,"neg","block1"
"708","subCALEARN_89",82,83,"pos","block1"
"709","subCALEARN_89",0,0,"neg","block2"
"710","subCALEARN_89",100,100,"pos","block2"
"711","subCALEARN_89",0,0,"neg","block3"
"712","subCALEARN_89",100,100,"pos","block3"
"713","subCALEARN_90",13,15,"neg","block0"
"714","subCALEARN_90",79,80,"pos","block0"
"715","subCALEARN_90",27,26,"neg","block1"
"716","subCALEARN_90",77,80,"pos","block1"
"717","subCALEARN_90",32,32,"neg","block2"
"718","subCALEARN_90",74,77,"pos","block2"
"719","subCALEARN_90",44,44,"neg","block3"
"720","subCALEARN_90",29,30,"pos","block3"
"721","subCALEARN_91",30,31,"neg","block0"
"722","subCALEARN_91",61,33,"pos","block0"
"723","subCALEARN_91",37,35,"neg","block1"
"724","subCALEARN_91",63,63,"pos","block1"
"725","subCALEARN_91",21,37,"neg","block2"
"726","subCALEARN_91",88,66,"pos","block2"
"727","subCALEARN_91",12,16,"neg","block3"
"728","subCALEARN_91",76,79,"pos","block3"
"729","subCALEARN_92",0,100,"neg","block0"
"730","subCALEARN_92",100,0,"pos","block0"
"731","subCALEARN_92",100,0,"neg","block1"
"732","subCALEARN_92",100,100,"pos","block1"
"733","subCALEARN_92",0,100,"neg","block2"
"734","subCALEARN_92",100,100,"pos","block2"
"735","subCALEARN_92",0,0,"neg","block3"
"736","subCALEARN_92",100,100,"pos","block3"
"737","subCALEARN_93",83,37,"neg","block0"
"738","subCALEARN_93",94,64,"pos","block0"
"739","subCALEARN_93",13,10,"neg","block1"
"740","subCALEARN_93",88,91,"pos","block1"
"741","subCALEARN_93",3,1,"neg","block2"
"742","subCALEARN_93",82,82,"pos","block2"
"743","subCALEARN_93",5,5,"neg","block3"
"744","subCALEARN_93",90,72,"pos","block3"
"745","subCALEARN_94",42,27,"neg","block0"
"746","subCALEARN_94",42,33,"pos","block0"
"747","subCALEARN_94",11,21,"neg","block1"
"748","subCALEARN_94",77,58,"pos","block1"
"749","subCALEARN_94",7,2,"neg","block2"
"750","subCALEARN_94",95,67,"pos","block2"
"751","subCALEARN_94",8,67,"neg","block3"
"752","subCALEARN_94",80,74,"pos","block3"
"753","subCALEARN_95",0,100,"neg","block0"
"754","subCALEARN_95",100,16,"pos","block0"
"755","subCALEARN_95",0,100,"neg","block1"
"756","subCALEARN_95",100,0,"pos","block1"
"757","subCALEARN_95",0,100,"neg","block2"
"758","subCALEARN_95",100,0,"pos","block2"
"759","subCALEARN_95",0,100,"neg","block3"
"760","subCALEARN_95",100,0,"pos","block3"
"761","subCALEARN_96",51,63,"neg","block0"
"762","subCALEARN_96",69,27,"pos","block0"
"763","subCALEARN_96",35,38,"neg","block1"
"764","subCALEARN_96",89,82,"pos","block1"
"765","subCALEARN_96",15,16,"neg","block2"
"766","subCALEARN_96",88,88,"pos","block2"
"767","subCALEARN_96",15,15,"neg","block3"
"768","subCALEARN_96",96,97,"pos","block3"
"769","subCALEARN_97",0,0,"neg","block0"
"770","subCALEARN_97",100,0,"pos","block0"
"771","subCALEARN_97",0,100,"neg","block1"
"772","subCALEARN_97",100,100,"pos","block1"
"773","subCALEARN_97",0,0,"neg","block2"
"774","subCALEARN_97",100,100,"pos","block2"
"775","subCALEARN_97",0,0,"neg","block3"
"776","subCALEARN_97",100,100,"pos","block3"
"777","subCALEARN_98",29,29,"neg","block0"
"778","subCALEARN_98",27,15,"pos","block0"
"779","subCALEARN_98",27,35,"neg","block1"
"780","subCALEARN_98",35,21,"pos","block1"
"781","subCALEARN_98",16,15,"neg","block2"
"782","subCALEARN_98",39,31,"pos","block2"
"783","subCALEARN_98",35,26,"neg","block3"
"784","subCALEARN_98",43,33,"pos","block3"
"785","subCALEARN_99",85,25,"neg","block0"
"786","subCALEARN_99",13,82,"pos","block0"
"787","subCALEARN_99",90,87,"neg","block1"
"788","subCALEARN_99",21,66,"pos","block1"
"789","subCALEARN_99",68,16,"neg","block2"
"790","subCALEARN_99",19,15,"pos","block2"
"791","subCALEARN_99",21,18,"neg","block3"
"792","subCALEARN_99",79,10,"pos","block3"
"793","subCALEARN_100",58,21,"neg","block0"
"794","subCALEARN_100",39,13,"pos","block0"
"795","subCALEARN_100",0,0,"neg","block1"
"796","subCALEARN_100",100,100,"pos","block1"
"797","subCALEARN_100",91,35,"neg","block2"
"798","subCALEARN_100",91,84,"pos","block2"
"799","subCALEARN_100",0,49,"neg","block3"
"800","subCALEARN_100",100,35,"pos","block3"
"801","subCALEARN_101",66,35,"neg","block0"
"802","subCALEARN_101",69,65,"pos","block0"
"803","subCALEARN_101",14,15,"neg","block1"
"804","subCALEARN_101",84,85,"pos","block1"
"805","subCALEARN_101",11,19,"neg","block2"
"806","subCALEARN_101",87,79,"pos","block2"
"807","subCALEARN_101",7,13,"neg","block3"
"808","subCALEARN_101",86,86,"pos","block3"
"809","subCALEARN_102",75,21,"neg","block0"
"810","subCALEARN_102",62,30,"pos","block0"
"811","subCALEARN_102",60,28,"neg","block1"
"812","subCALEARN_102",76,60,"pos","block1"
"813","subCALEARN_102",82,22,"neg","block2"
"814","subCALEARN_102",78,63,"pos","block2"
"815","subCALEARN_102",76,25,"neg","block3"
"816","subCALEARN_102",74,69,"pos","block3"
"817","subCALEARN_103",8,33,"neg","block0"
"818","subCALEARN_103",61,98,"pos","block0"
"819","subCALEARN_103",53,9,"neg","block1"
"820","subCALEARN_103",89,67,"pos","block1"
"821","subCALEARN_103",36,5,"neg","block2"
"822","subCALEARN_103",100,72,"pos","block2"
"823","subCALEARN_103",29,9,"neg","block3"
"824","subCALEARN_103",93,70,"pos","block3"
"825","subCALEARN_104",0,0,"neg","block0"
"826","subCALEARN_104",100,50,"pos","block0"
"827","subCALEARN_104",0,0,"neg","block1"
"828","subCALEARN_104",100,100,"pos","block1"
"829","subCALEARN_104",0,0,"neg","block2"
"830","subCALEARN_104",100,100,"pos","block2"
"831","subCALEARN_104",0,0,"neg","block3"
"832","subCALEARN_104",100,100,"pos","block3"
"833","subCALEARN_105",28,0,"neg","block0"
"834","subCALEARN_105",24,0,"pos","block0"
"835","subCALEARN_105",7,0,"neg","block1"
"836","subCALEARN_105",93,80,"pos","block1"
"837","subCALEARN_105",0,0,"neg","block2"
"838","subCALEARN_105",100,100,"pos","block2"
"839","subCALEARN_105",6,7,"neg","block3"
"840","subCALEARN_105",100,100,"pos","block3"
"841","subCALEARN_106",0,100,"neg","block0"
"842","subCALEARN_106",100,0,"pos","block0"
"843","subCALEARN_106",100,0,"neg","block1"
"844","subCALEARN_106",100,91,"pos","block1"
"845","subCALEARN_106",0,100,"neg","block2"
"846","subCALEARN_106",100,32,"pos","block2"
"847","subCALEARN_106",0,0,"neg","block3"
"848","subCALEARN_106",100,95,"pos","block3"
"849","subCALEARN_107",0,84,"neg","block0"
"850","subCALEARN_107",25,17,"pos","block0"
"851","subCALEARN_107",0,17,"neg","block1"
"852","subCALEARN_107",100,100,"pos","block1"
"853","subCALEARN_107",0,0,"neg","block2"
"854","subCALEARN_107",100,100,"pos","block2"
"855","subCALEARN_107",0,100,"neg","block3"
"856","subCALEARN_107",100,0,"pos","block3"
"857","subCALEARN_108",0,100,"neg","block0"
"858","subCALEARN_108",100,0,"pos","block0"
"859","subCALEARN_108",0,100,"neg","block1"
"860","subCALEARN_108",100,0,"pos","block1"
"861","subCALEARN_108",100,100,"neg","block2"
"862","subCALEARN_108",0,0,"pos","block2"
"863","subCALEARN_108",0,0,"neg","block3"
"864","subCALEARN_108",100,100,"pos","block3"
"865","subCALEARN_109",0,100,"neg","block0"
"866","subCALEARN_109",100,0,"pos","block0"
"867","subCALEARN_109",100,0,"neg","block1"
"868","subCALEARN_109",0,100,"pos","block1"
"869","subCALEARN_109",0,100,"neg","block2"
"870","subCALEARN_109",100,100,"pos","block2"
"871","subCALEARN_109",0,0,"neg","block3"
"872","subCALEARN_109",100,100,"pos","block3"
"873","subCALEARN_110",19,20,"neg","block0"
"874","subCALEARN_110",33,33,"pos","block0"
"875","subCALEARN_110",3,3,"neg","block1"
"876","subCALEARN_110",86,91,"pos","block1"
"877","subCALEARN_110",5,4,"neg","block2"
"878","subCALEARN_110",93,84,"pos","block2"
"879","subCALEARN_110",5,6,"neg","block3"
"880","subCALEARN_110",88,88,"pos","block3"
"881","subCALEARN_111",0,100,"neg","block0"
"882","subCALEARN_111",100,0,"pos","block0"
"883","subCALEARN_111",0,100,"neg","block1"
"884","subCALEARN_111",100,50,"pos","block1"
"885","subCALEARN_111",0,50,"neg","block2"
"886","subCALEARN_111",100,50,"pos","block2"
"887","subCALEARN_111",0,0,"neg","block3"
"888","subCALEARN_111",100,100,"pos","block3"
"889","subCALEARN_112",0,100,"neg","block0"
"890","subCALEARN_112",100,0,"pos","block0"
"891","subCALEARN_112",100,0,"neg","block1"
"892","subCALEARN_112",100,100,"pos","block1"
"893","subCALEARN_112",0,100,"neg","block2"
"894","subCALEARN_112",100,100,"pos","block2"
"895","subCALEARN_112",0,0,"neg","block3"
"896","subCALEARN_112",100,100,"pos","block3"
"897","subCALEARN_113",50,15,"neg","block0"
"898","subCALEARN_113",69,14,"pos","block0"
"899","subCALEARN_113",50,0,"neg","block1"
"900","subCALEARN_113",50,24,"pos","block1"
"901","subCALEARN_113",50,4,"neg","block2"
"902","subCALEARN_113",50,14,"pos","block2"
"903","subCALEARN_113",50,0,"neg","block3"
"904","subCALEARN_113",100,0,"pos","block3"
"905","subCALEARN_114",24,33,"neg","block0"
"906","subCALEARN_114",58,58,"pos","block0"
"907","subCALEARN_114",40,55,"neg","block1"
"908","subCALEARN_114",44,57,"pos","block1"
"909","subCALEARN_114",37,34,"neg","block2"
"910","subCALEARN_114",36,34,"pos","block2"
"911","subCALEARN_114",39,55,"neg","block3"
"912","subCALEARN_114",43,60,"pos","block3"
"913","subCALEARN_115",30,16,"neg","block0"
"914","subCALEARN_115",68,43,"pos","block0"
"915","subCALEARN_115",33,68,"neg","block1"
"916","subCALEARN_115",64,41,"pos","block1"
"917","subCALEARN_115",64,33,"neg","block2"
"918","subCALEARN_115",41,57,"pos","block2"
"919","subCALEARN_115",19,96,"neg","block3"
"920","subCALEARN_115",85,14,"pos","block3"
"921","subCALEARN_116",19,15,"neg","block0"
"922","subCALEARN_116",61,40,"pos","block0"
"923","subCALEARN_116",69,52,"neg","block1"
"924","subCALEARN_116",35,47,"pos","block1"
"925","subCALEARN_116",59,42,"neg","block2"
"926","subCALEARN_116",38,59,"pos","block2"
"927","subCALEARN_116",56,56,"neg","block3"
"928","subCALEARN_116",44,44,"pos","block3"
"929","subCALEARN_117",86,49,"neg","block0"
"930","subCALEARN_117",83,64,"pos","block0"
"931","subCALEARN_117",68,43,"neg","block1"
"932","subCALEARN_117",68,65,"pos","block1"
"933","subCALEARN_117",67,42,"neg","block2"
"934","subCALEARN_117",74,73,"pos","block2"
"935","subCALEARN_117",68,35,"neg","block3"
"936","subCALEARN_117",67,68,"pos","block3"
"937","subCALEARN_118",10,100,"neg","block0"
"938","subCALEARN_118",100,0,"pos","block0"
"939","subCALEARN_118",100,1,"neg","block1"
"940","subCALEARN_118",100,92,"pos","block1"
"941","subCALEARN_118",0,99,"neg","block2"
"942","subCALEARN_118",100,100,"pos","block2"
"943","subCALEARN_118",0,0,"neg","block3"
"944","subCALEARN_118",100,100,"pos","block3"
"945","subCALEARN_119",0,100,"neg","block0"
"946","subCALEARN_119",100,0,"pos","block0"
"947","subCALEARN_119",80,20,"neg","block1"
"948","subCALEARN_119",23,56,"pos","block1"
"949","subCALEARN_119",0,44,"neg","block2"
"950","subCALEARN_119",100,50,"pos","block2"
"951","subCALEARN_119",0,19,"neg","block3"
"952","subCALEARN_119",100,20,"pos","block3"
"953","subCALEARN_120",66,21,"neg","block0"
"954","subCALEARN_120",100,75,"pos","block0"
"955","subCALEARN_120",11,11,"neg","block1"
"956","subCALEARN_120",87,87,"pos","block1"
"957","subCALEARN_120",12,24,"neg","block2"
"958","subCALEARN_120",85,26,"pos","block2"
"959","subCALEARN_120",30,22,"neg","block3"
"960","subCALEARN_120",73,64,"pos","block3"
"961","subCALEARN_121",71,10,"neg","block0"
"962","subCALEARN_121",94,84,"pos","block0"
"963","subCALEARN_121",79,30,"neg","block1"
"964","subCALEARN_121",79,70,"pos","block1"
"965","subCALEARN_121",0,29,"neg","block2"
"966","subCALEARN_121",86,78,"pos","block2"
"967","subCALEARN_121",14,21,"neg","block3"
"968","subCALEARN_121",91,88,"pos","block3"
"969","subCALEARN_122",71,0,"neg","block0"
"970","subCALEARN_122",0,0,"pos","block0"
"971","subCALEARN_122",11,89,"neg","block1"
"972","subCALEARN_122",100,0,"pos","block1"
"973","subCALEARN_122",15,75,"neg","block2"
"974","subCALEARN_122",100,0,"pos","block2"
"975","subCALEARN_122",0,100,"neg","block3"
"976","subCALEARN_122",100,0,"pos","block3"
"977","subCALEARN_123",0,100,"neg","block0"
"978","subCALEARN_123",100,0,"pos","block0"
"979","subCALEARN_123",100,0,"neg","block1"
"980","subCALEARN_123",69,100,"pos","block1"
"981","subCALEARN_123",0,14,"neg","block2"
"982","subCALEARN_123",100,89,"pos","block2"
"983","subCALEARN_123",0,0,"neg","block3"
"984","subCALEARN_123",100,100,"pos","block3"
"985","subCALEARN_124",27,26,"neg","block0"
"986","subCALEARN_124",36,29,"pos","block0"
"987","subCALEARN_124",100,100,"neg","block1"
"988","subCALEARN_124",0,0,"pos","block1"
"989","subCALEARN_124",100,100,"neg","block2"
"990","subCALEARN_124",0,0,"pos","block2"
"991","subCALEARN_124",100,0,"neg","block3"
"992","subCALEARN_124",0,100,"pos","block3"
"993","subCALEARN_125",0,100,"neg","block0"
"994","subCALEARN_125",100,0,"pos","block0"
"995","subCALEARN_125",100,100,"neg","block1"
"996","subCALEARN_125",100,0,"pos","block1"
"997","subCALEARN_125",0,100,"neg","block2"
"998","subCALEARN_125",100,100,"pos","block2"
"999","subCALEARN_125",0,0,"neg","block3"
"1000","subCALEARN_125",100,100,"pos","block3"
"1001","subCALEARN_126",0,100,"neg","block0"
"1002","subCALEARN_126",100,0,"pos","block0"
"1003","subCALEARN_126",100,0,"neg","block1"
"1004","subCALEARN_126",100,100,"pos","block1"
"1005","subCALEARN_126",0,45,"neg","block2"
"1006","subCALEARN_126",100,86,"pos","block2"
"1007","subCALEARN_126",0,0,"neg","block3"
"1008","subCALEARN_126",100,100,"pos","block3"
"1009","subCALEARN_127",0,100,"neg","block0"
"1010","subCALEARN_127",100,0,"pos","block0"
"1011","subCALEARN_127",49,50,"neg","block1"
"1012","subCALEARN_127",50,51,"pos","block1"
"1013","subCALEARN_127",0,100,"neg","block2"
"1014","subCALEARN_127",100,100,"pos","block2"
"1015","subCALEARN_127",0,0,"neg","block3"
"1016","subCALEARN_127",100,100,"pos","block3"
"1017","subCALEARN_128",12,0,"neg","block0"
"1018","subCALEARN_128",97,6,"pos","block0"
"1019","subCALEARN_128",3,2,"neg","block1"
"1020","subCALEARN_128",91,92,"pos","block1"
"1021","subCALEARN_128",0,3,"neg","block2"
"1022","subCALEARN_128",100,89,"pos","block2"
"1023","subCALEARN_128",0,1,"neg","block3"
"1024","subCALEARN_128",100,93,"pos","block3"
"1025","subCALEARN_129",12,12,"neg","block0"
"1026","subCALEARN_129",94,13,"pos","block0"
"1027","subCALEARN_129",1,0,"neg","block1"
"1028","subCALEARN_129",99,95,"pos","block1"
"1029","subCALEARN_129",14,83,"neg","block2"
"1030","subCALEARN_129",89,93,"pos","block2"
"1031","subCALEARN_129",100,97,"neg","block3"
"1032","subCALEARN_129",99,3,"pos","block3"
"1033","subCALEARN_130",0,100,"neg","block0"
"1034","subCALEARN_130",100,0,"pos","block0"
"1035","subCALEARN_130",100,0,"neg","block1"
"1036","subCALEARN_130",100,100,"pos","block1"
"1037","subCALEARN_130",0,49,"neg","block2"
"1038","subCALEARN_130",100,49,"pos","block2"
"1039","subCALEARN_130",0,0,"neg","block3"
"1040","subCALEARN_130",100,100,"pos","block3"
"1041","subCALEARN_131",75,20,"neg","block0"
"1042","subCALEARN_131",100,0,"pos","block0"
"1043","subCALEARN_131",33,0,"neg","block1"
"1044","subCALEARN_131",100,0,"pos","block1"
"1045","subCALEARN_131",100,0,"neg","block2"
"1046","subCALEARN_131",100,0,"pos","block2"
"1047","subCALEARN_131",100,0,"neg","block3"
"1048","subCALEARN_131",100,0,"pos","block3"
"1049","subCALEARN_132",30,51,"neg","block0"
"1050","subCALEARN_132",59,45,"pos","block0"
"1051","subCALEARN_132",0,0,"neg","block1"
"1052","subCALEARN_132",100,100,"pos","block1"
"1053","subCALEARN_132",0,0,"neg","block2"
"1054","subCALEARN_132",100,100,"pos","block2"
"1055","subCALEARN_132",26,68,"neg","block3"
"1056","subCALEARN_132",64,57,"pos","block3"
"1057","subCALEARN_133",58,46,"neg","block0"
"1058","subCALEARN_133",38,44,"pos","block0"
"1059","subCALEARN_133",37,18,"neg","block1"
"1060","subCALEARN_133",93,79,"pos","block1"
"1061","subCALEARN_133",16,17,"neg","block2"
"1062","subCALEARN_133",98,96,"pos","block2"
"1063","subCALEARN_133",12,14,"neg","block3"
"1064","subCALEARN_133",100,100,"pos","block3"
"1065","subCALEARN_134",28,17,"neg","block0"
"1066","subCALEARN_134",88,27,"pos","block0"
"1067","subCALEARN_134",6,73,"neg","block1"
"1068","subCALEARN_134",96,40,"pos","block1"
"1069","subCALEARN_134",0,78,"neg","block2"
"1070","subCALEARN_134",96,73,"pos","block2"
"1071","subCALEARN_134",0,70,"neg","block3"
"1072","subCALEARN_134",100,74,"pos","block3"
"1073","subCALEARN_135",34,31,"neg","block0"
"1074","subCALEARN_135",63,44,"pos","block0"
"1075","subCALEARN_135",29,70,"neg","block1"
"1076","subCALEARN_135",77,68,"pos","block1"
"1077","subCALEARN_135",32,23,"neg","block2"
"1078","subCALEARN_135",70,67,"pos","block2"
"1079","subCALEARN_135",34,83,"neg","block3"
"1080","subCALEARN_135",64,70,"pos","block3"
"1081","subCALEARN_136",0,100,"neg","block0"
"1082","subCALEARN_136",100,0,"pos","block0"
"1083","subCALEARN_136",100,0,"neg","block1"
"1084","subCALEARN_136",89,100,"pos","block1"
"1085","subCALEARN_136",0,61,"neg","block2"
"1086","subCALEARN_136",94,30,"pos","block2"
"1087","subCALEARN_136",0,0,"neg","block3"
"1088","subCALEARN_136",100,65,"pos","block3"
"1089","subCALEARN_137",52,23,"neg","block0"
"1090","subCALEARN_137",74,44,"pos","block0"
"1091","subCALEARN_137",42,11,"neg","block1"
"1092","subCALEARN_137",72,72,"pos","block1"
"1093","subCALEARN_137",41,24,"neg","block2"
"1094","subCALEARN_137",42,70,"pos","block2"
"1095","subCALEARN_137",15,17,"neg","block3"
"1096","subCALEARN_137",68,67,"pos","block3"
"1097","subCALEARN_138",0,94,"neg","block0"
"1098","subCALEARN_138",100,3,"pos","block0"
"1099","subCALEARN_138",100,0,"neg","block1"
"1100","subCALEARN_138",77,71,"pos","block1"
"1101","subCALEARN_138",0,92,"neg","block2"
"1102","subCALEARN_138",100,89,"pos","block2"
"1103","subCALEARN_138",0,0,"neg","block3"
"1104","subCALEARN_138",100,89,"pos","block3"
"1105","subCALEARN_139",0,100,"neg","block0"
"1106","subCALEARN_139",100,0,"pos","block0"
"1107","subCALEARN_139",100,21,"neg","block1"
"1108","subCALEARN_139",61,78,"pos","block1"
"1109","subCALEARN_139",0,38,"neg","block2"
"1110","subCALEARN_139",100,65,"pos","block2"
"1111","subCALEARN_139",0,28,"neg","block3"
"1112","subCALEARN_139",100,60,"pos","block3"
"1113","subCALEARN_140",15,59,"neg","block0"
"1114","subCALEARN_140",100,0,"pos","block0"
"1115","subCALEARN_140",100,0,"neg","block1"
"1116","subCALEARN_140",49,57,"pos","block1"
"1117","subCALEARN_140",0,14,"neg","block2"
"1118","subCALEARN_140",100,28,"pos","block2"
"1119","subCALEARN_140",0,27,"neg","block3"
"1120","subCALEARN_140",100,56,"pos","block3"
"1121","subCALEARN_141",23,22,"neg","block0"
"1122","subCALEARN_141",19,1,"pos","block0"
"1123","subCALEARN_141",15,23,"neg","block1"
"1124","subCALEARN_141",21,31,"pos","block1"
"1125","subCALEARN_141",73,73,"neg","block2"
"1126","subCALEARN_141",79,83,"pos","block2"
"1127","subCALEARN_141",18,23,"neg","block3"
"1128","subCALEARN_141",85,86,"pos","block3"
"1129","subCALEARN_142",0,100,"neg","block0"
"1130","subCALEARN_142",100,0,"pos","block0"
"1131","subCALEARN_142",100,0,"neg","block1"
"1132","subCALEARN_142",100,100,"pos","block1"
"1133","subCALEARN_142",0,100,"neg","block2"
"1134","subCALEARN_142",100,68,"pos","block2"
"1135","subCALEARN_142",0,0,"neg","block3"
"1136","subCALEARN_142",100,100,"pos","block3"
"1137","subCALEARN_143",27,91,"neg","block0"
"1138","subCALEARN_143",77,94,"pos","block0"
"1139","subCALEARN_143",1,25,"neg","block1"
"1140","subCALEARN_143",100,85,"pos","block1"
"1141","subCALEARN_143",3,18,"neg","block2"
"1142","subCALEARN_143",98,93,"pos","block2"
"1143","subCALEARN_143",12,14,"neg","block3"
"1144","subCALEARN_143",100,96,"pos","block3"
"1145","subCALEARN_144",80,97,"neg","block0"
"1146","subCALEARN_144",75,14,"pos","block0"
"1147","subCALEARN_144",21,21,"neg","block1"
"1148","subCALEARN_144",72,63,"pos","block1"
"1149","subCALEARN_144",18,3,"neg","block2"
"1150","subCALEARN_144",87,71,"pos","block2"
"1151","subCALEARN_144",15,15,"neg","block3"
"1152","subCALEARN_144",79,83,"pos","block3"
"1153","subCALEARN_145",66,23,"neg","block0"
